,district,meter,built_year,price_per_meter,room,elevator,parking,storage,floor_en,total_floor
23607,25,42,1380,22619000.0,1,0.0,0.0,0.0,2,2
23608,25,58,1389,25000000.0,1,0.0,1.0,1.0,3,4
23609,25,39,1390,29487000.0,1,1.0,1.0,0.0,4,4
23610,25,64,1390,26562000.0,1,1.0,1.0,0.0,1,1
23611,25,65,1391,24615000.0,2,1.0,0.0,1.0,3,3
23612,25,46,1380,25000000.0,1,0.0,1.0,1.0,2,8
23613,25,137,1400,28102000.0,3,1.0,1.0,0.0,3,5
23614,25,75,1390,28000000.0,2,1.0,0.0,1.0,1,4
23615,25,87,1395,33333000.0,2,1.0,1.0,1.0,2,4
23616,25,60,1370,13000000.0,1,0.0,0.0,0.0,0,6
23617,25,83,1382,19880000.0,2,1.0,0.0,1.0,4,5
23618,25,58,1389,20172000.0,1,0.0,0.0,1.0,2,4
23619,25,105,1400,28000000.0,2,1.0,1.0,0.0,1,5
23620,25,104,1398,32692000.0,2,1.0,1.0,1.0,4,5
23621,25,90,1399,26667000.0,2,1.0,1.0,0.0,6,6
23622,25,54,1386,27778000.0,1,0.0,1.0,1.0,1,1
23623,25,40,1379,24500000.0,1,0.0,0.0,0.0,2,3
23624,25,31,1381,16129000.0,1,0.0,0.0,0.0,1,4
23625,25,65,1392,26154000.0,2,1.0,0.0,1.0,2,4
23626,25,85,1385,15176000.0,2,0.0,0.0,1.0,3,4
23627,25,141,1400,28014000.0,3,1.0,1.0,0.0,1,5
23628,25,75,1375,15333000.0,1,0.0,0.0,1.0,4,4
23629,25,59,1386,22034000.0,1,0.0,1.0,1.0,2,2
23630,25,73,1382,19178000.0,2,0.0,0.0,1.0,4,4
23631,25,61,1383,21148000.0,1,0.0,0.0,1.0,4,4
23632,25,55,1382,17818000.0,1,0.0,0.0,1.0,4,4
23633,25,54,1399,25000000.0,1,1.0,0.0,0.0,1,1
23634,25,90,1382,27000000.0,2,0.0,0.0,1.0,3,3
23635,25,52,1399,25000000.0,1,1.0,0.0,1.0,3,3
23636,25,66,1380,18485000.0,1,0.0,0.0,1.0,2,2
23637,25,92,1373,23370000.0,2,0.0,1.0,1.0,4,4
23638,25,94,1388,18936000.0,2,0.0,0.0,1.0,3,4
23639,25,41,1380,21951000.0,1,0.0,0.0,1.0,3,4
23640,25,76,1399,23947000.0,2,1.0,0.0,0.0,6,6
23641,25,70,1370,31429000.0,2,0.0,0.0,1.0,0,4
23642,25,50,1381,26400000.0,1,0.0,1.0,0.0,3,3
23643,25,57,1388,20175000.0,2,0.0,0.0,1.0,3,4
23644,25,220,1400,7273000.0,2,0.0,1.0,1.0,0,0
23645,25,80,1376,17500000.0,2,0.0,0.0,1.0,2,3
23646,25,52,1387,22500000.0,1,0.0,0.0,1.0,4,4
23647,25,72,1373,22222000.0,1,0.0,0.0,1.0,1,1
23648,25,78,1395,28205000.0,2,1.0,1.0,1.0,4,5
23649,25,55,1393,22727000.0,1,1.0,0.0,1.0,2,4
23650,25,85,1388,23506000.0,3,0.0,1.0,1.0,3,4
23651,25,48,1381,18750000.0,1,0.0,0.0,0.0,4,4
23652,25,62,1370,15887000.0,1,0.0,0.0,1.0,2,2
23653,25,52,1383,19500000.0,1,0.0,0.0,0.0,3,3
23654,25,80,1389,20975000.0,2,0.0,0.0,1.0,3,3
23655,25,64,1399,25781000.0,1,1.0,1.0,0.0,1,5
23656,25,57,1383,19298000.0,1,0.0,0.0,1.0,4,4
23657,25,50,1395,31000000.0,0,1.0,1.0,0.0,2,2
23658,25,91,1380,21978000.0,2,0.0,0.0,0.0,2,5
23659,89,250,1398,100000000.0,3,1.0,1.0,1.0,2,2
23660,89,150,1390,93333000.0,3,1.0,1.0,1.0,3,3
23661,89,170,1390,58824000.0,3,1.0,1.0,1.0,1,5
23662,89,220,1400,145000000.0,3,1.0,1.0,1.0,2,2
23663,89,120,1400,141667000.0,2,1.0,1.0,1.0,8,8
23664,89,180,1397,111111000.0,3,1.0,1.0,1.0,6,6
23665,89,150,1390,88000000.0,3,1.0,1.0,1.0,3,3
23666,89,200,1386,80000000.0,3,1.0,1.0,1.0,10,10
23667,89,183,1382,53005000.0,3,1.0,1.0,1.0,2,6
23668,89,150,1390,88667000.0,3,1.0,1.0,1.0,3,5
23669,89,225,1400,150000000.0,3,1.0,1.0,1.0,6,6
23670,89,118,1386,84746000.0,2,1.0,1.0,1.0,6,10
23671,89,140,1398,103571000.0,3,1.0,1.0,1.0,1,1
23672,89,100,1396,76000000.0,2,1.0,1.0,1.0,6,6
23673,89,85,1388,84706000.0,2,1.0,1.0,1.0,3,3
23674,89,148,1392,90541000.0,3,1.0,1.0,1.0,3,3
23675,89,170,1392,73529000.0,3,1.0,1.0,1.0,3,3
23676,89,165,1390,78182000.0,3,1.0,1.0,1.0,3,3
23677,89,115,1388,76087000.0,2,1.0,1.0,1.0,5,5
23678,89,115,1371,130435000.0,2,0.0,1.0,1.0,2,2
23679,89,210,1400,140000000.0,3,1.0,1.0,1.0,2,2
23680,89,110,1394,74545000.0,2,1.0,1.0,1.0,1,5
23681,89,160,1400,143750000.0,3,1.0,1.0,1.0,3,3
23682,89,100,1397,110000000.0,2,1.0,1.0,1.0,1,5
23683,89,115,1384,86957000.0,2,0.0,1.0,1.0,2,4
23684,89,74,1386,97297000.0,1,1.0,1.0,1.0,1,1
23685,89,180,1398,102222000.0,3,1.0,1.0,1.0,2,2
23686,89,212,1398,101415000.0,3,1.0,1.0,1.0,6,6
23687,89,144,1383,60000000.0,3,1.0,1.0,1.0,3,3
23688,89,220,1400,136364000.0,3,1.0,1.0,1.0,5,5
23689,89,150,1400,113333000.0,3,1.0,1.0,1.0,3,3
23690,89,200,1400,138600000.0,3,1.0,1.0,1.0,5,5
23691,89,365,1397,142466000.0,5,1.0,1.0,1.0,4,7
23692,89,150,1385,76667000.0,3,1.0,1.0,1.0,3,3
23693,89,182,1388,82418000.0,5,1.0,1.0,1.0,3,24
23694,89,149,1388,87248000.0,3,1.0,1.0,1.0,3,3
23695,89,217,1400,138249000.0,3,1.0,1.0,1.0,2,2
23696,89,180,1397,102778000.0,3,1.0,1.0,1.0,2,5
23697,89,155,1390,85161000.0,3,1.0,1.0,1.0,4,4
23698,89,145,1399,95172000.0,3,1.0,1.0,1.0,4,4
23699,89,150,1396,100000000.0,3,1.0,1.0,1.0,3,3
23700,89,150,1390,90000000.0,3,1.0,1.0,1.0,4,4
23701,89,105,1396,72381000.0,2,1.0,1.0,1.0,5,5
23702,89,100,1398,110000000.0,2,1.0,1.0,1.0,1,2
23703,89,140,1394,78571000.0,3,1.0,1.0,1.0,1,1
23704,89,180,1387,80556000.0,5,1.0,1.0,1.0,2,2
23705,89,95,1397,78947000.0,2,1.0,1.0,1.0,4,5
23706,89,114,1400,74561000.0,3,1.0,1.0,1.0,2,4
23707,89,140,1400,103571000.0,3,1.0,1.0,1.0,2,5
23708,89,100,1398,110000000.0,2,1.0,1.0,1.0,2,2
23709,89,205,1396,102439000.0,3,1.0,1.0,1.0,2,2
23710,89,180,1397,105000000.0,3,1.0,1.0,1.0,4,4
23711,89,100,1399,110000000.0,2,1.0,1.0,1.0,1,5
23712,89,100,1398,77000000.0,2,1.0,1.0,1.0,6,6
23713,89,150,1394,80000000.0,3,1.0,1.0,1.0,3,3
23714,89,108,1390,94444000.0,2,1.0,1.0,1.0,4,5
23715,89,270,1395,100000000.0,3,1.0,1.0,1.0,6,6
23716,89,220,1396,104545000.0,3,1.0,1.0,1.0,4,5
23717,89,160,1380,67500000.0,3,1.0,1.0,1.0,1,10
23718,89,110,1393,77182000.0,2,1.0,1.0,1.0,1,5
23719,89,200,1385,80000000.0,3,1.0,1.0,1.0,9,9
23720,89,145,1398,110000000.0,3,1.0,1.0,1.0,3,5
23721,89,240,1397,108333000.0,5,1.0,1.0,1.0,4,4
23722,89,150,1388,88000000.0,3,1.0,1.0,1.0,3,3
23723,89,195,1385,89077000.0,3,1.0,1.0,1.0,4,4
23724,89,220,1400,90909000.0,3,1.0,1.0,1.0,3,3
23725,89,220,1400,129545000.0,3,1.0,1.0,1.0,4,4
23726,89,165,1399,111515000.0,3,1.0,1.0,1.0,3,5
23727,89,98,1397,81633000.0,2,1.0,1.0,1.0,6,6
23728,89,150,1390,90000000.0,3,1.0,1.0,1.0,3,3
23729,89,220,1400,145455000.0,3,1.0,1.0,1.0,1,1
23730,89,144,1380,60000000.0,3,1.0,1.0,1.0,5,5
23731,89,100,1396,75000000.0,2,1.0,1.0,1.0,6,6
23732,89,195,1390,100000000.0,3,1.0,1.0,1.0,2,2
23733,89,185,1391,113514000.0,3,1.0,1.0,1.0,3,3
23734,89,170,1392,87059000.0,3,1.0,1.0,1.0,3,3
23735,89,185,1391,83784000.0,3,1.0,1.0,1.0,5,5
23736,89,100,1392,80000000.0,2,1.0,1.0,1.0,2,2
23737,89,205,1385,87805000.0,5,1.0,1.0,1.0,5,5
23738,89,125,1397,92000000.0,2,1.0,1.0,1.0,1,5
23739,89,200,1389,104000000.0,3,1.0,1.0,1.0,2,2
23740,89,240,1396,100000000.0,5,1.0,1.0,1.0,4,4
23741,89,104,1400,105769000.0,2,1.0,1.0,1.0,1,1
23742,89,212,1398,108491000.0,3,1.0,1.0,1.0,4,4
23743,89,145,1396,106552000.0,3,1.0,1.0,1.0,3,3
23744,89,105,1400,104762000.0,2,1.0,1.0,1.0,1,1
23745,89,152,1387,99342000.0,3,1.0,1.0,1.0,6,6
23746,89,150,1392,90000000.0,3,1.0,1.0,1.0,3,3
23747,89,200,1395,85000000.0,3,1.0,1.0,1.0,2,2
23748,89,96,1394,77083000.0,2,1.0,1.0,1.0,6,6
23749,89,195,1390,88205000.0,3,1.0,1.0,1.0,4,4
23750,89,100,1397,75000000.0,2,1.0,1.0,1.0,6,6
23751,89,187,1385,90374000.0,3,1.0,1.0,1.0,1,4
23752,89,145,1399,100000000.0,3,1.0,1.0,1.0,4,6
23753,89,250,1397,110000000.0,3,1.0,1.0,1.0,2,5
23754,89,150,1389,90000000.0,3,1.0,1.0,1.0,2,2
23755,89,198,1397,108000000.0,3,1.0,1.0,1.0,4,6
23756,89,102,1398,74510000.0,2,1.0,1.0,1.0,7,7
23757,89,100,1399,110000000.0,2,1.0,1.0,1.0,1,1
23758,89,240,1386,72917000.0,5,1.0,1.0,1.0,2,5
23759,89,200,1397,105000000.0,3,1.0,1.0,1.0,5,5
23760,89,76,1395,85526000.0,1,1.0,1.0,1.0,1,1
23761,89,152,1388,86842000.0,3,1.0,1.0,1.0,4,4
23762,89,110,1395,85000000.0,2,1.0,1.0,1.0,4,5
23763,89,200,1382,84000000.0,3,1.0,1.0,1.0,6,6
23764,89,100,1397,70000000.0,2,1.0,1.0,1.0,6,6
23765,89,220,1400,136364000.0,3,1.0,1.0,1.0,3,3
23766,89,100,1400,80000000.0,2,1.0,1.0,1.0,5,5
23767,89,210,1397,130952000.0,3,1.0,1.0,1.0,4,4
23768,89,220,1400,145455000.0,3,1.0,1.0,1.0,3,5
23769,89,187,1391,96000000.0,3,1.0,1.0,1.0,1,5
23770,89,125,1376,69600000.0,2,0.0,0.0,0.0,3,3
23771,89,100,1396,78000000.0,2,1.0,1.0,1.0,6,6
23772,89,95,1390,60000000.0,2,1.0,1.0,1.0,5,5
23773,89,250,1399,150000000.0,3,1.0,1.0,1.0,5,5
23774,89,100,1396,77000000.0,2,1.0,1.0,1.0,6,6
23775,89,98,1390,81633000.0,2,1.0,1.0,1.0,2,5
23776,89,100,1398,78000000.0,2,1.0,1.0,1.0,6,6
23777,89,190,1390,89474000.0,3,1.0,1.0,1.0,3,3
23778,89,100,1400,78000000.0,2,1.0,1.0,1.0,2,2
23779,89,220,1400,136364000.0,3,1.0,1.0,1.0,1,5
23780,89,100,1389,79000000.0,2,1.0,1.0,1.0,2,2
23781,89,182,1388,85165000.0,5,1.0,1.0,1.0,2,6
23782,89,167,1383,64970000.0,3,1.0,1.0,1.0,1,5
23783,89,167,1381,65868000.0,3,1.0,1.0,1.0,1,1
23784,89,180,1388,80833000.0,3,1.0,1.0,1.0,3,3
23785,89,152,1388,100000000.0,3,1.0,1.0,1.0,6,10
23786,89,198,1395,106061000.0,3,1.0,1.0,1.0,6,6
23787,89,100,1398,110000000.0,2,1.0,1.0,1.0,2,5
23788,89,220,1400,136364000.0,3,1.0,1.0,1.0,3,3
23789,89,200,1396,102500000.0,3,1.0,1.0,1.0,3,3
23790,89,145,1390,62000000.0,3,1.0,1.0,1.0,5,5
23791,89,188,1392,74468000.0,3,1.0,1.0,1.0,1,1
23792,89,180,1395,105556000.0,3,1.0,1.0,1.0,4,4
23793,89,100,1398,110000000.0,2,1.0,1.0,1.0,1,5
23794,89,220,1400,130455000.0,3,1.0,1.0,1.0,5,5
23795,89,242,1397,111570000.0,5,1.0,1.0,1.0,4,6
23796,89,370,1400,135135000.0,5,1.0,1.0,1.0,3,3
23797,89,162,1388,80247000.0,3,1.0,1.0,1.0,3,3
23798,89,115,1386,49478000.0,2,1.0,1.0,1.0,4,9
23799,89,135,1387,101481000.0,3,1.0,1.0,1.0,3,9
23800,89,185,1396,84865000.0,3,1.0,1.0,1.0,9,9
23801,89,135,1381,114815000.0,2,0.0,1.0,1.0,1,1
23802,89,180,1398,127778000.0,3,1.0,1.0,1.0,4,4
23803,89,100,1399,112000000.0,2,1.0,1.0,1.0,1,1
23804,89,170,1394,88235000.0,3,1.0,1.0,1.0,1,5
23805,89,184,1397,84239000.0,3,1.0,1.0,1.0,4,4
23806,89,110,1387,70000000.0,2,1.0,1.0,1.0,2,2
23807,89,105,1399,106667000.0,2,1.0,1.0,1.0,1,1
23808,89,67,1391,53731000.0,2,1.0,1.0,1.0,1,3
23809,89,160,1399,84375000.0,3,1.0,1.0,1.0,2,6
23810,89,105,1397,71429000.0,2,1.0,1.0,1.0,6,6
23811,89,100,1395,75000000.0,2,1.0,1.0,1.0,6,6
23812,89,170,1395,114706000.0,3,1.0,1.0,1.0,8,8
23813,89,155,1390,87097000.0,3,1.0,1.0,1.0,3,3
23814,89,220,1400,136364000.0,3,1.0,1.0,1.0,2,5
23815,89,200,1393,73000000.0,3,1.0,1.0,1.0,3,5
23816,89,160,1400,143750000.0,3,1.0,1.0,1.0,3,3
23817,89,182,1388,79670000.0,3,1.0,1.0,1.0,2,2
23818,89,185,1397,86486000.0,3,1.0,1.0,1.0,4,4
23819,89,100,1398,110000000.0,2,1.0,1.0,1.0,1,5
23820,89,100,1399,110000000.0,2,1.0,1.0,1.0,1,1
23821,89,170,1395,138235000.0,3,1.0,1.0,1.0,3,3
23822,89,150,1392,90000000.0,3,1.0,1.0,1.0,5,5
23823,89,200,1388,100000000.0,3,1.0,1.0,1.0,3,3
23824,89,110,1395,87273000.0,2,1.0,1.0,1.0,3,5
23825,89,100,1385,58000000.0,2,1.0,1.0,1.0,3,8
23826,89,215,1400,139535000.0,3,1.0,1.0,1.0,5,5
23827,89,147,1380,66667000.0,3,1.0,1.0,1.0,1,1
23828,89,145,1400,100000000.0,3,1.0,1.0,1.0,4,6
23829,89,87,1380,63218000.0,2,1.0,1.0,1.0,2,2
23830,89,200,1391,75000000.0,3,1.0,1.0,1.0,3,3
23831,89,230,1400,115217000.0,3,1.0,1.0,1.0,1,1
23832,89,96,1393,76562000.0,2,1.0,1.0,1.0,6,6
23833,89,165,1397,85758000.0,3,1.0,1.0,1.0,2,2
23834,89,180,1398,108333000.0,3,1.0,1.0,1.0,2,2
23835,89,240,1400,115000000.0,3,1.0,1.0,1.0,3,3
23836,89,240,1395,115000000.0,3,1.0,1.0,1.0,2,5
23837,89,200,1394,122500000.0,3,1.0,1.0,1.0,3,3
23838,89,182,1390,82418000.0,5,1.0,1.0,1.0,2,2
23839,89,158,1400,141772000.0,3,1.0,1.0,1.0,3,3
23840,89,270,1398,122222000.0,3,1.0,1.0,1.0,0,10
23841,89,138,1400,101812000.0,3,1.0,1.0,1.0,1,5
23842,89,150,1400,118000000.0,3,1.0,1.0,1.0,3,3
23843,89,175,1397,108571000.0,3,1.0,1.0,1.0,2,2
23844,89,140,1399,103571000.0,3,1.0,1.0,1.0,2,2
23845,89,153,1394,125490000.0,3,1.0,1.0,1.0,4,4
23846,89,170,1394,111765000.0,3,1.0,1.0,1.0,6,6
23847,89,135,1388,81481000.0,3,1.0,1.0,1.0,1,1
23848,89,190,1391,98421000.0,3,1.0,1.0,1.0,1,1
23849,89,100,1378,73500000.0,2,0.0,1.0,1.0,1,4
23850,89,100,1393,84000000.0,2,1.0,1.0,1.0,2,2
23851,89,115,1370,100000000.0,2,0.0,1.0,1.0,1,3
23852,89,185,1385,80000000.0,5,1.0,1.0,1.0,2,2
23853,89,96,1394,75938000.0,2,1.0,1.0,1.0,6,6
23854,89,120,1385,80000000.0,2,1.0,1.0,1.0,1,1
23855,89,370,1400,148649000.0,5,1.0,1.0,1.0,2,2
23856,89,240,1385,70000000.0,5,1.0,1.0,1.0,5,5
23857,89,230,1399,134783000.0,3,1.0,1.0,1.0,5,5
23858,89,240,1400,115000000.0,3,1.0,1.0,1.0,2,5
23859,89,138,1390,79710000.0,3,1.0,1.0,1.0,1,5
23860,89,106,1396,84434000.0,2,1.0,1.0,1.0,3,3
23861,89,189,1392,100529000.0,3,1.0,1.0,1.0,1,5
23862,89,280,1400,146429000.0,3,1.0,1.0,1.0,7,7
23863,89,100,1389,80000000.0,2,1.0,1.0,1.0,3,3
23864,89,165,1399,111515000.0,3,1.0,1.0,1.0,4,4
23865,89,160,1400,120000000.0,3,1.0,1.0,1.0,3,6
23866,89,170,1380,64706000.0,3,1.0,1.0,1.0,1,1
23867,89,227,1388,70044000.0,3,1.0,1.0,1.0,5,5
23868,89,100,1380,68500000.0,2,0.0,1.0,1.0,0,0
23869,89,183,1388,79781000.0,5,1.0,1.0,1.0,1,1
23870,89,170,1380,63824000.0,3,1.0,1.0,1.0,1,1
23871,89,186,1388,100538000.0,5,1.0,1.0,1.0,1,1
23872,89,100,1400,113000000.0,2,1.0,1.0,1.0,1,5
23873,89,124,1394,87097000.0,2,1.0,1.0,1.0,4,4
23874,89,220,1400,140000000.0,3,1.0,1.0,1.0,3,5
23875,89,130,1393,95385000.0,2,1.0,1.0,1.0,4,4
23876,89,240,1396,110000000.0,3,1.0,1.0,1.0,2,2
23877,89,100,1398,105000000.0,2,1.0,1.0,1.0,2,5
23878,89,235,1387,72340000.0,5,1.0,1.0,1.0,3,3
23879,89,150,1391,92667000.0,3,1.0,1.0,1.0,3,3
23880,89,165,1396,121212000.0,3,1.0,1.0,1.0,1,5
23881,89,105,1393,87619000.0,2,1.0,1.0,1.0,3,3
23882,89,100,1400,110200000.0,2,1.0,1.0,1.0,1,1
23883,89,190,1391,100000000.0,3,1.0,1.0,1.0,1,1
23884,89,175,1396,111429000.0,3,1.0,1.0,1.0,6,6
23885,89,114,1390,70175000.0,2,1.0,1.0,1.0,4,4
23886,89,200,1388,85000000.0,5,1.0,1.0,1.0,2,2
23887,89,255,1400,149020000.0,3,1.0,1.0,1.0,5,5
23888,89,195,1400,138462000.0,3,1.0,1.0,1.0,5,5
23889,89,198,1397,108000000.0,3,1.0,1.0,1.0,4,2
23890,89,150,1385,90000000.0,3,1.0,1.0,1.0,5,5
23891,89,100,1390,80000000.0,2,1.0,1.0,1.0,2,2
23892,89,85,1385,100000000.0,2,1.0,1.0,1.0,4,6
23893,89,160,1397,71875000.0,3,1.0,1.0,1.0,1,1
23894,89,235,1400,144681000.0,3,1.0,1.0,1.0,7,7
23895,89,170,1395,94000000.0,3,1.0,1.0,1.0,1,1
23896,89,230,1400,139130000.0,3,1.0,1.0,1.0,1,5
23897,89,100,1399,110000000.0,2,1.0,1.0,1.0,1,1
23898,89,110,1392,100000000.0,2,1.0,1.0,1.0,4,4
23899,89,550,1388,94545000.0,5,1.0,1.0,1.0,5,5
23900,89,100,1384,75000000.0,2,0.0,1.0,1.0,0,0
23901,89,180,1390,88889000.0,3,1.0,1.0,1.0,4,4
23902,89,270,1387,77778000.0,3,1.0,1.0,1.0,1,1
23903,89,195,1397,112821000.0,3,1.0,1.0,1.0,4,4
23904,89,130,1394,96154000.0,2,1.0,1.0,1.0,4,4
23905,89,172,1396,113372000.0,3,1.0,1.0,1.0,6,8
23906,89,150,1387,89000000.0,3,1.0,1.0,1.0,3,5
23907,89,115,1390,95652000.0,2,1.0,1.0,1.0,3,5
23908,89,150,1400,105000000.0,3,1.0,1.0,1.0,3,3
23909,89,150,1388,93000000.0,3,1.0,1.0,1.0,3,5
23910,89,150,1393,100000000.0,3,1.0,1.0,1.0,2,2
23911,89,150,1387,88467000.0,3,1.0,1.0,1.0,3,5
23912,89,121,1390,85124000.0,3,1.0,1.0,1.0,2,2
23913,89,160,1388,55000000.0,3,1.0,1.0,1.0,4,4
23914,89,227,1400,135022000.0,3,1.0,1.0,1.0,3,5
23915,89,100,1399,110000000.0,2,1.0,1.0,1.0,1,5
23916,89,85,1384,94118000.0,2,1.0,1.0,1.0,4,4
23917,89,130,1394,86000000.0,2,1.0,1.0,1.0,4,4
23918,89,150,1386,88000000.0,3,1.0,1.0,1.0,3,3
23919,89,200,1383,76000000.0,3,1.0,1.0,1.0,10,10
23920,89,100,1397,75000000.0,2,1.0,0.0,1.0,1,1
23921,89,119,1390,80672000.0,2,1.0,1.0,1.0,1,1
23922,89,185,1400,110811000.0,3,1.0,1.0,1.0,4,5
23923,89,230,1400,126087000.0,3,1.0,1.0,1.0,3,3
23924,89,220,1381,79545000.0,3,1.0,1.0,1.0,5,5
23925,89,220,1400,122727000.0,3,1.0,1.0,1.0,5,5
23926,89,150,1385,80667000.0,2,1.0,1.0,1.0,2,5
23927,89,160,1398,141875000.0,3,1.0,1.0,1.0,3,3
23928,89,153,1375,60131000.0,3,1.0,1.0,1.0,2,2
23929,89,145,1399,100000000.0,3,1.0,1.0,1.0,4,6
23930,89,170,1399,114706000.0,3,1.0,1.0,1.0,4,4
23931,89,153,1394,120000000.0,3,1.0,1.0,1.0,4,5
23932,89,158,1400,139241000.0,3,1.0,1.0,1.0,3,5
23933,89,200,1385,80000000.0,3,1.0,1.0,1.0,8,8
23934,89,150,1386,95000000.0,3,1.0,1.0,1.0,3,3
23935,89,76,1389,85526000.0,1,1.0,1.0,1.0,1,1
23936,89,138,1392,78986000.0,3,1.0,1.0,1.0,3,5
23937,89,75,1383,56000000.0,2,1.0,0.0,1.0,3,5
23938,89,181,1391,84530000.0,5,1.0,1.0,1.0,2,2
23939,89,100,1397,105000000.0,2,1.0,1.0,1.0,1,1
23940,89,220,1400,135000000.0,3,1.0,1.0,1.0,5,5
23941,89,240,1400,104167000.0,3,1.0,1.0,1.0,2,2
23942,89,100,1400,68500000.0,2,0.0,1.0,1.0,0,0
23943,89,116,1387,90000000.0,2,1.0,1.0,1.0,5,5
23944,89,120,1385,79167000.0,2,1.0,1.0,1.0,2,6
23945,89,190,1391,76316000.0,3,1.0,1.0,1.0,3,3
23946,89,100,1375,68500000.0,2,0.0,1.0,1.0,0,5
23947,89,152,1388,87500000.0,3,1.0,1.0,1.0,4,4
23948,89,240,1399,116667000.0,3,1.0,1.0,1.0,4,7
23949,89,119,1385,80000000.0,2,1.0,1.0,1.0,1,11
23950,89,220,1400,136364000.0,3,1.0,1.0,1.0,4,4
23951,89,75,1385,80000000.0,1,1.0,1.0,1.0,1,1
23952,89,310,1395,106452000.0,5,1.0,1.0,1.0,2,2
23953,89,200,1385,87500000.0,3,1.0,1.0,1.0,4,9
23954,89,260,1392,110000000.0,3,1.0,1.0,1.0,6,9
23955,89,175,1400,113143000.0,3,1.0,1.0,1.0,5,5
23956,89,88,1396,153409000.0,2,1.0,1.0,1.0,2,2
23957,89,110,1390,77000000.0,2,1.0,1.0,1.0,2,2
23958,89,100,1392,79000000.0,2,1.0,1.0,1.0,2,5
23959,89,167,1393,95808000.0,3,1.0,1.0,1.0,1,1
23960,89,150,1388,85000000.0,3,1.0,1.0,1.0,3,3
23961,89,135,1389,70370000.0,2,1.0,1.0,1.0,5,7
23962,89,260,1400,119231000.0,3,1.0,1.0,1.0,1,1
23963,89,109,1397,87156000.0,2,1.0,1.0,1.0,4,4
23964,89,220,1382,79545000.0,3,1.0,1.0,1.0,5,5
23965,89,198,1396,108889000.0,3,1.0,1.0,1.0,4,4
23966,89,235,1395,93617000.0,3,1.0,1.0,1.0,3,3
23967,89,170,1396,114706000.0,3,1.0,1.0,1.0,6,7
23968,89,130,1399,146154000.0,2,1.0,1.0,1.0,4,4
23969,89,198,1397,108081000.0,3,1.0,1.0,1.0,4,4
23970,89,158,1400,141772000.0,3,1.0,1.0,1.0,3,3
23971,89,183,1389,81967000.0,3,1.0,1.0,1.0,3,3
23972,89,110,1393,95455000.0,2,1.0,1.0,1.0,4,7
23973,89,167,1394,119760000.0,3,1.0,1.0,1.0,6,6
23974,89,170,1389,79412000.0,3,1.0,1.0,1.0,1,1
23975,89,64,1397,53125000.0,1,1.0,1.0,1.0,4,7
23976,89,94,1394,76596000.0,2,1.0,1.0,1.0,6,6
23977,89,190,1392,105263000.0,3,1.0,1.0,1.0,2,2
23978,89,220,1382,79545000.0,3,1.0,1.0,1.0,5,5
23979,89,138,1390,80000000.0,3,1.0,1.0,1.0,1,1
23980,89,225,1385,73333000.0,3,1.0,1.0,1.0,1,1
23981,89,160,1400,105000000.0,3,1.0,1.0,1.0,2,2
23982,89,150,1394,92667000.0,3,1.0,1.0,1.0,3,3
23983,89,185,1388,80000000.0,5,1.0,1.0,1.0,2,2
23984,89,204,1387,87255000.0,5,1.0,1.0,1.0,2,2
23985,89,188,1390,76596000.0,3,1.0,1.0,1.0,4,4
23986,89,170,1387,85294000.0,3,1.0,1.0,1.0,2,2
23987,89,130,1395,87923000.0,2,1.0,1.0,1.0,4,5
23988,89,171,1396,105263000.0,3,1.0,1.0,1.0,5,6
23989,89,136,1387,85000000.0,2,1.0,1.0,1.0,2,5
23990,89,156,1395,94551000.0,3,1.0,1.0,1.0,3,6
23991,89,220,1400,118182000.0,3,1.0,1.0,1.0,5,5
23992,89,200,1395,108000000.0,3,1.0,1.0,1.0,4,4
23993,89,140,1390,78000000.0,3,1.0,1.0,1.0,2,2
23994,89,160,1399,131250000.0,3,1.0,1.0,1.0,3,5
23995,89,110,1395,83636000.0,2,1.0,1.0,1.0,4,5
23996,89,125,1380,81600000.0,3,1.0,1.0,1.0,1,1
23997,89,245,1398,140000000.0,3,1.0,1.0,1.0,3,3
23998,89,120,1385,80000000.0,2,1.0,1.0,1.0,1,1
23999,89,153,1400,62092000.0,2,1.0,1.0,1.0,3,3
24000,89,180,1392,71111000.0,3,1.0,1.0,1.0,3,3
24001,89,100,1397,80000000.0,2,1.0,1.0,1.0,1,10
24002,89,100,1392,79000000.0,2,1.0,1.0,1.0,2,5
24003,89,150,1391,90000000.0,3,1.0,1.0,1.0,4,4
24004,89,100,1393,80000000.0,2,1.0,1.0,1.0,2,2
24005,89,132,1390,85227000.0,2,1.0,1.0,1.0,2,2
24006,89,100,1400,105000000.0,2,1.0,1.0,1.0,1,1
24007,89,190,1392,100000000.0,3,1.0,1.0,1.0,1,5
24008,89,101,1400,103960000.0,2,1.0,1.0,1.0,5,5
24009,89,168,1388,113095000.0,3,1.0,1.0,1.0,6,10
24010,89,225,1400,128889000.0,3,1.0,1.0,1.0,4,4
24011,89,100,1393,78000000.0,2,1.0,1.0,1.0,2,2
24012,89,198,1396,108000000.0,3,1.0,1.0,1.0,4,6
24013,89,95,1400,70000000.0,2,1.0,1.0,1.0,5,5
24014,89,119,1386,80000000.0,2,1.0,1.0,1.0,1,1
24015,89,163,1398,110429000.0,3,1.0,1.0,1.0,1,6
24016,89,300,1398,150000000.0,5,1.0,1.0,1.0,3,7
